MSA,NUM,PercentbyFemale,Percent by fertility,HighSchool,Bachelor,MedianIncome,Poverty,Unmarried,White,Black,AmericanIndian,Asian
24580,14,9.20E-05,0.003095291,89.6,23.1,51952,7.2,45.5,0.900695282,0.015401893,0.022879886,0.021208568
24660,22,5.97E-05,0.002307289,83.2,25.7,43588,11.9,50.6,0.664385976,0.251437653,0.004692995,0.028310268
24780,5,5.25E-05,0.001859427,83.6,25.7,38916,15.2,58.2,0.591540577,0.343153904,0.00296918,0.013246267
24860,61,0.000191798,0.007238638,82.5,27.1,44705,10.8,49.8,0.785469172,0.164444394,0.002065071,0.016691186
25020,0,0,0,68.1,17.6,16063,46.2,60.2,0.563689033,0.097381023,0.002648537,0.000532072
25060,12,9.89E-05,0.003284072,83.1,19.9,45353,12.8,51.6,0.747945024,0.19029371,0.004790106,0.023299409
25180,17,0.000129358,0.004756575,84,18.7,51661,7.6,48,0.879534325,0.07833424,0.0024901,0.010190895
25260,8,0.000122637,0.003636364,69.9,11.8,48684,15.2,50.3,0.71024735,0.075984966,0.012777756,0.038445759
25420,66,0.000237525,0.009660422,89.1,28.2,55372,6.4,48.6,0.837220678,0.099177123,0.00124779,0.02622204
25500,13,0.000205015,0.007633588,77.8,25.2,45805,8.2,51.7,0.91625793,0.037652868,0.001643123,0.018867308
25540,133,0.000215123,0.008745972,88.4,34.2,66155,6.7,50.2,0.777807036,0.102597309,0.002114929,0.037139181
25620,11,0.000152858,0.005337215,84.7,26.6,39273,16.5,52.3,0.69375665,0.275098496,0.001610445,0.008656141
25860,19,0.000103436,0.004401205,77.6,15.9,40346,10.9,47.2,0.852968993,0.067602333,0.003079977,0.024135221
25980,1,2.57E-05,0.00071736,87,15.1,42489,14.5,47.3,0.505610681,0.394760767,0.00500026,0.015689127
26100,7,5.26E-05,0.001986943,90.5,28.8,55095,5.1,41.2,0.893165402,0.011546584,0.003114287,0.02586695
26180,1,2.14E-06,7.43E-05,89.9,31.1,70093,6.1,48.9,0.21079869,0.019992871,0.002360766,0.448392929
26300,0,0,0,85,20.2,36844,13.3,48.1,0.860510022,0.081215238,0.005478014,0.008154056
26380,9,8.60E-05,0.002795031,72.6,14,48058,12.9,49.6,0.755048194,0.16286872,0.041789513,0.008873978
26420,575,0.000200276,0.005755583,80.1,28.4,55207,11.8,48.5,0.639643859,0.173011009,0.003922714,0.063952178
26580,19,0.000128963,0.006097561,82.7,16.9,36607,14.5,48.6,0.950332971,0.027435287,0.001609128,0.004949288
26620,37,0.00018199,0.007031547,86.3,34.1,53870,9,47,0.724491777,0.214342261,0.005909971,0.021568657
26820,3,4.81E-05,0.001236603,89.7,24.6,50767,8,38.1,0.929972101,0.005635903,0.00896293,0.007231272
26900,213,0.000242321,0.008104714,87.8,30.5,53085,9.2,48.9,0.784515906,0.147947398,0.00187974,0.021289159
26980,14,0.000187153,0.006383949,94,45.5,51226,7,54.4,0.878387835,0.037969318,0.001883999,0.04553223
27060,3,5.89E-05,0.003374578,92.4,49.7,48655,6.5,60.9,0.833528804,0.038404962,0.002862482,0.089929631
27100,2,2.53E-05,0.000861326,88,17.5,46117,11,49.1,0.880329766,0.079730641,0.004375839,0.007464303
27140,52,0.000186399,0.005963987,84.6,28.7,45447,13.6,55.5,0.500208929,0.473758275,0.00131916,0.010082953
27180,1,1.68E-05,0.000540833,83.6,22.9,40143,14.1,51.6,0.651207399,0.317549991,0.002145904,0.00840844
27260,45,6.65E-05,0.002662407,88.2,26.2,52838,9,50.4,0.707761931,0.21729767,0.002900254,0.033368835
27340,3,3.88E-05,0.00074239,88.1,17.7,43561,11,46.4,0.732747463,0.162948341,0.006985527,0.019331352
27500,5,6.15E-05,0.002044154,87.4,19.8,49716,9.4,47,0.896708009,0.049504889,0.002056713,0.009589658
27620,11,0.000150559,0.006148686,86.6,24.5,51164,7.8,46.1,0.890574669,0.071928376,0.002503857,0.007606312
27740,6,6.00E-05,0.002581756,81.2,22.5,37572,14.1,48,0.943837331,0.028114543,0.002411424,0.007264925
27780,18,0.000245218,0.013422819,87.6,17.5,39574,9.6,48.9,0.944853221,0.035774245,0.000842885,0.005658383
27860,4,6.58E-05,0.001803427,80.9,19.9,37576,16.4,49.1,0.856530432,0.112579639,0.003253355,0.009582147
27900,4,4.53E-05,0.001918465,82.6,18.5,38844,14,46.3,0.909502289,0.014415667,0.018830755,0.00987311
28020,17,0.000103083,0.004384834,90,29.6,44723,11.4,51.5,0.841142448,0.09336969,0.005206419,0.017756175
28100,6,0.000105156,0.003409091,85.2,17.4,50484,10.8,51.8,0.790758252,0.151641392,0.002221231,0.009161463
28140,89,8.71E-05,0.003043463,90,32.2,55749,7.9,47.1,0.79744394,0.123285383,0.004505635,0.022297644
28420,5,4.23E-05,0.001140251,82.5,24.1,54374,11.2,44.6,0.753621973,0.016060837,0.010259809,0.025561437
28660,31,0.000157986,0.004040141,88,19.9,48228,11.1,47.3,0.691884113,0.193480208,0.005581185,0.02436877
28700,12,7.58E-05,0.004137931,80.3,18,37749,12.9,43.5,0.9596635,0.018164265,0.002626472,0.004612579
28740,2,2.18E-05,0.001044932,87.5,29.5,57584,6.9,51,0.879550503,0.058654572,0.002451007,0.01698745
28940,32,9.08E-05,0.004059368,86.4,28.5,46218,9.8,46.7,0.894310082,0.066042155,0.002317115,0.013771367
29020,10,0.000194269,0.009250694,86.5,18.7,46164,11.4,43.4,0.906895373,0.058959561,0.002081281,0.00836534
29100,6,8.88E-05,0.003584229,92.6,27.8,49573,7,49.2,0.932136772,0.013207619,0.003089856,0.034495816
29200,6,6.18E-05,0.002170767,90.3,32,43466,9.6,54.9,0.876724531,0.033427805,0.001907991,0.052396376
29180,7,5.11E-05,0.001622248,82.2,24.4,46472,12,53,0.696702606,0.269174941,0.003703676,0.013292082
29340,6,5.96E-05,0.002352941,81.6,18.9,44368,12.2,49.7,0.724255908,0.238806806,0.003864287,0.009434154
29420,9,9.06E-05,0.004083485,83,12,39785,11.6,46,0.901409299,0.009308304,0.017215843,0.009699915
29460,13,4.33E-05,0.001475596,81.9,18,43946,11.5,46.2,0.774310475,0.143300639,0.003597598,0.015698608
29540,31,0.000118573,0.003953577,82.3,23.3,54765,6.7,43,0.903059169,0.035667482,0.001740831,0.018511491
29620,18,7.57E-05,0.002933507,91.5,31.3,50392,9.7,52.5,0.825865721,0.084167023,0.003084542,0.036000708
29700,8,6.46E-05,0.001764057,62.7,16.7,36684,25.4,50.9,0.839194328,0.003894386,0.003370141,0.007073136
29740,24,0.000233091,0.007542426,75.5,25.4,36657,20.1,50.6,0.87920365,0.016918729,0.010427927,0.010963455
29820,95,0.000101169,0.003196178,83.5,21.7,56258,8.7,51.6,0.697685227,0.102187736,0.005893894,0.083340675
29940,2,3.67E-05,0.001465201,95.1,48.3,45831,8.1,59.2,0.852235631,0.037367494,0.025254007,0.038568756
30020,4,6.90E-05,0.001810774,88.5,19.8,44012,14.1,50.4,0.641106904,0.176302314,0.055720505,0.021625995
30140,12,0.000178415,0.007033998,84.4,18.3,52356,6.8,44.2,0.903244227,0.017519282,0.001081155,0.009532438
30300,0,0,0,89.4,18.2,43103,9,47.6,0.916280768,0.002456472,0.032033727,0.007767764
30340,8,0.000145399,0.004784689,86.4,18.4,44470,9.7,49.8,0.934734247,0.016610741,0.001483102,0.007304277
30460,31,0.000132247,0.005026755,87,33.6,48545,11.3,50.5,0.827266776,0.108260596,0.002153293,0.022964105
30620,9,0.000169664,0.00606878,87.2,15.8,43632,12,49.6,0.835907155,0.12005329,0.002064061,0.007242978
30700,7,4.74E-05,0.001323502,93.1,34.8,51092,7.5,49.4,0.896252736,0.031784527,0.005921177,0.033294377
30780,15,4.28E-05,0.001595405,87.6,26.7,46820,10.7,48.8,0.733552651,0.221050671,0.003910169,0.014533332
30860,3,4.99E-05,0.001123596,92.3,33.2,46817,10.1,40.4,0.923194648,0.005394104,0.007367761,0.016056868
30980,15,0.000142496,0.004375729,81.8,17.9,44276,10.7,46.8,0.7514199,0.175087763,0.004571271,0.008842864
31020,1,1.96E-05,0.000650618,86.1,14.7,45877,11.8,46.8,0.912933112,0.005007704,0.015912054,0.014588519
31080,493,7.65E-05,0.002724871,77.6,30.6,59876,11.3,54.1,0.534556984,0.070823366,0.004778297,0.146288434
31140,53,8.19E-05,0.002916094,86.2,24.4,47823,10.5,49.7,0.818224397,0.135781903,0.001925782,0.014860222
31180,18,0.000128593,0.003942181,83.2,27.1,42415,12.5,53.7,0.793969704,0.07093529,0.006228747,0.019276524
31340,8,6.20E-05,0.00269179,82.7,21.5,44560,9.6,48.7,0.786204179,0.175772487,0.002665412,0.011650626
31420,19,0.000157225,0.006083894,80.7,20.7,40746,14.8,54.8,0.532326579,0.429766581,0.002158566,0.011874275
31460,3,3.92E-05,0.001313485,67.9,13.5,46039,14.6,50.1,0.795915743,0.038270452,0.016143443,0.019886556
31540,14,4.98E-05,0.001866169,93.8,41.6,59650,5.3,49.6,0.879197266,0.042949812,0.002723472,0.039105755
31700,29,0.000143784,0.005928046,90.5,34.5,69321,5.2,46.5,0.915410895,0.019066211,0.001739435,0.032924128
31740,2,3.40E-05,0.000935891,93,33.1,43104,9.4,50.8,0.822239579,0.084185687,0.008259038,0.036210148
31860,4,8.44E-05,0.002657807,92.7,31.3,51058,6.6,53.9,0.933098221,0.023191915,0.002347616,0.016738604
31900,1,1.60E-05,0.000568828,84.3,14.9,42664,8.6,48,0.875551675,0.09303064,0.003357676,0.006667725
32420,0,0,0,64.6,21.2,15165,43.9,60.8,0.69743954,0.04139534,0.00067332,0.002969987
32580,57,0.000150717,0.003554059,60.2,15.1,31879,30.5,46.1,0.751559419,0.004719305,0.00296483,0.009756124
32780,4,3.90E-05,0.001880583,88.9,24.4,44142,9.9,47.1,0.921405674,0.005753115,0.009038472,0.011620893
32820,71,0.000104979,0.002336064,84,24.6,46260,14.4,56.2,0.493993459,0.450217022,0.002045728,0.018405408
32900,11,8.84E-05,0.002132196,67,12.5,43844,18,50.4,0.662316164,0.039014914,0.01010375,0.074463799
33100,230,8.14E-05,0.003297207,82.6,28.7,48839,11,54,0.707729643,0.207661837,0.001748354,0.022658509
33140,13,0.000242596,0.0104,85.4,16.7,46014,9.9,49.3,0.853493424,0.107691753,0.001883952,0.005570729
33260,13,0.000192581,0.00605496,81.2,23.9,54945,10.1,43.8,0.851252432,0.065766864,0.006653899,0.012459974
33340,85,0.000107405,0.003909664,88.8,30.9,53043,9.7,51.9,0.747464928,0.165649391,0.00440484,0.028342805
33460,131,8.02E-05,0.002552213,92.6,37.5,65181,6.3,47.4,0.825587355,0.070879892,0.006077392,0.055374103
33540,5,9.36E-05,0.004780115,92.6,38.4,42887,8.8,53,0.934130564,0.003653717,0.025016777,0.010187533
33660,22,0.000103568,0.004069552,82.3,19.8,40996,15.7,53.2,0.612637658,0.344689443,0.007422544,0.018092604
33700,18,6.99E-05,0.002136245,75.3,16.3,51094,13.1,49.5,0.755635867,0.027940951,0.009798266,0.052350289
33740,13,0.000142658,0.004942966,83.6,22.1,39705,17.1,54.3,0.624644913,0.348971462,0.002291992,0.007813348
33780,11,0.000142441,0.005511022,87.7,17,55366,6.3,42.6,0.948888627,0.019275579,0.003200597,0.004404912
33860,19,9.87E-05,0.003377778,84.2,26.5,46404,13.2,53.6,0.539268231,0.422189478,0.003400314,0.013906205
34060,13,0.000212996,0.009558824,85.7,28.3,39749,9.1,55.8,0.923964325,0.033470972,0.002084477,0.022611006
34100,7,0.00010209,0.003939223,76.4,13.4,37656,13.2,44.7,0.942695513,0.027440019,0.002202023,0.003855393
34580,1,1.72E-05,0.000521921,87.7,23.2,54811,7.4,44.6,0.85785943,0.007784364,0.018371792,0.018337079
34620,6,9.84E-05,0.005347594,84.5,22.4,38066,12.3,55.7,0.896032179,0.055835833,0.003280952,0.010285997
34740,7,8.03E-05,0.002531646,87.7,16.5,40670,13.8,49.7,0.801562148,0.142492625,0.00705449,0.005847953
34820,18,0.000136589,0.005509642,86.9,21.8,43142,11.6,47,0.797662884,0.137733431,0.005010319,0.011561678
34900,9,0.000133724,0.004899292,82.2,30,67389,6.6,47.3,0.808475879,0.021954331,0.008593744,0.065355723
34940,6,3.76E-05,0.001882648,84.8,30.8,58106,7.9,43.8,0.858145779,0.066323585,0.002779785,0.010857253
34980,96,0.000122018,0.004311313,85.9,29.7,51574,9.6,48.6,0.786624553,0.15310848,0.002459227,0.022445073
35300,59,0.000132775,0.005630308,87.7,31.7,61114,7.9,52.3,0.758725464,0.121988402,0.002189829,0.034395252
35380,24,4.23E-05,0.001539843,83.8,26,47647,11.7,54.9,0.601257896,0.328812148,0.00452209,0.027647463
35620,875,9.02E-05,0.003419251,84.2,35.6,63915,10,53,0.598636148,0.175120149,0.002653268,0.097969837
35660,13,0.000161152,0.005699255,86.6,23.3,42625,11.7,48.2,0.782983108,0.153747329,0.004674621,0.016198993
35840,7,1.94E-05,0.001001144,89,27.6,48679,7.7,45.9,0.876904633,0.063894338,0.001919924,0.015215473
35980,25,0.000182734,0.008330556,89.8,30.6,65419,5,48,0.827577471,0.055951682,0.006102218,0.040648407
36100,9,5.30E-05,0.002242711,84.5,17.1,40339,11.1,44.3,0.819644895,0.120761979,0.003405409,0.01358186
36140,3,5.98E-05,0.00252738,88.2,26.4,54292,6.4,43.3,0.906545596,0.049219934,0.005743008,0.007739241
36220,16,0.000236879,0.005816067,72.9,13.1,45815,13.9,49.9,0.826748863,0.041664474,0.005894072,0.007472841
36260,35,0.000133583,0.003070175,92.4,28.7,60796,6.6,39.6,0.90585379,0.012925679,0.005948016,0.015024867
36420,117,0.000188904,0.005937881,87,27.2,46999,10.5,48.8,0.740864044,0.101007449,0.03539855,0.027619532
36500,8,6.40E-05,0.001966085,92.6,31.6,60930,7.1,46.2,0.834186638,0.027528812,0.013934793,0.053485135
36540,35,8.16E-05,0.002457693,90.9,32.2,55158,7.7,46.8,0.842867277,0.075935778,0.004142725,0.018578421
36740,75,7.06E-05,0.002563752,87.4,28,50602,9.1,50.7,0.712848659,0.155999205,0.003031734,0.038819347
36780,10,0.00012188,0.005213764,89.8,23.7,50974,6,50.1,0.93175263,0.016311988,0.004538514,0.023449998
36980,2,3.43E-05,0.001372684,85.7,16.9,42799,11,47.1,0.928117407,0.041571293,0.001311758,0.004692397
37100,45,0.00011056,0.004053324,82.3,30.8,75348,6.7,47.4,0.691952588,0.017961141,0.012212637,0.068884412
37340,5,1.81E-05,0.000845166,90.6,26.2,49523,7.2,47.3,0.839156984,0.097594634,0.003601667,0.020413147
37380,1,2.11E-05,0.001037344,90.2,22,48090,8,41.4,0.832995665,0.108043047,0.002625101,0.018767837
37460,3,3.58E-05,0.001139385,86.3,20.4,47770,9.1,47.5,0.827102243,0.104042015,0.005533639,0.022686123
37620,8,9.61E-05,0.004271223,87.1,17.2,41687,11.5,45.2,0.968547721,0.008340834,0.000912375,0.004802298
37700,12,0.000149553,0.0056899,84.5,17.4,47401,11.4,47.7,0.758870953,0.198833753,0.0016149,0.017738763
37860,19,8.48E-05,0.003175664,87.3,23.9,47330,10.8,50.6,0.760358295,0.164725491,0.00640229,0.025218831
37900,43,0.000223364,0.008884298,89.7,25.4,52451,8.1,46.9,0.864112369,0.089606059,0.000983922,0.017367556
37980,201,6.57E-05,0.002561946,87.6,32.3,60259,8.4,53.1,0.69446776,0.2067246,0.00180982,0.047708266
38060,269,0.000131437,0.004174879,85.4,28.1,54700,10,49,0.799190925,0.04700509,0.021197552,0.031956472
38220,3,5.98E-05,0.001857585,80.8,15.1,36028,16.6,58.6,0.498210395,0.466904623,0.004003195,0.006487936
38300,188,0.000153959,0.007214121,90.6,28.3,47497,8.2,49.8,0.882273473,0.081212714,0.00111054,0.016674631
38340,4,5.84E-05,0.003273322,90.2,29.6,48907,7.9,54,0.932409829,0.026876407,0.00188553,0.011700931
38540,7,0.000157077,0.00389755,89.8,26.6,44465,10.4,44.3,0.905744108,0.005694297,0.035331809,0.009996151
38660,0,0,0,68.6,21.5,16693,46.5,61.8,0.698573469,0.049854128,0.001235388,0.000969799
38860,26,9.87E-05,0.004286185,92,33.8,55380,6.3,46.8,0.947692536,0.016767387,0.002685432,0.015713091
38900,79,7.19E-05,0.002539458,90,33.4,56275,8.3,49,0.826095989,0.028240267,0.011460286,0.055959068
38940,5,2.38E-05,0.001105217,85.3,22.1,47491,8.7,46.7,0.790154621,0.139170638,0.004867373,0.013737345
39100,31,9.30E-05,0.003408841,87.8,29.7,69671,6.7,48,0.787093327,0.096276298,0.002042461,0.028749026
39140,4,3.75E-05,0.001670146,89.4,23.7,43290,8.8,45.3,0.907645991,0.005385645,0.019511612,0.006905285
39300,33,3.98E-05,0.001670971,82.4,28.4,54920,8.5,52.8,0.846953062,0.050130957,0.00337093,0.025534339
39340,13,5.25E-05,0.001069607,93.2,35,56770,8.1,40.5,0.910752094,0.005323418,0.006051355,0.013697719
39380,3,3.77E-05,0.001419111,85.7,20.9,40699,13.6,50.9,0.815941732,0.0182215,0.016800645,0.007654694
39460,6,7.34E-05,0.004658385,88.3,21.3,45037,7.4,40.9,0.902989616,0.054214638,0.002672773,0.01071619
39540,7,7.12E-05,0.002523432,87.3,23.1,53855,8.1,48.2,0.809151877,0.107478843,0.002398118,0.012211404
39580,89,0.000162863,0.005341816,89.4,41.4,60026,7.7,45.9,0.693136542,0.200984581,0.003046666,0.041831589
39660,4,6.48E-05,0.001983143,91.7,26.4,46721,8.9,45.7,0.856294382,0.00972554,0.072636864,0.010765531
39740,19,9.16E-05,0.003829873,83.1,21.7,53470,9,47.9,0.845307014,0.045412585,0.001374874,0.012619381
39820,5,5.56E-05,0.002145002,88.1,20,43944,12.7,49.5,0.883610505,0.008309498,0.022571309,0.024951104
39900,22,0.000106702,0.003620207,86.5,26.6,55724,8.4,50.7,0.800424603,0.023753778,0.016888164,0.050311855
40060,99,0.0001552,0.006229549,85.4,30.7,57543,7.5,51.2,0.635404921,0.300515232,0.003983438,0.029687582
40140,157,7.60E-05,0.002427109,78.4,19.5,56841,10.9,50,0.628240931,0.075303463,0.009688071,0.059735328
40220,22,0.000139006,0.00655347,84.8,24.4,48032,8.7,47.6,0.832774308,0.128749652,0.001626256,0.014541222
40340,4,4.30E-05,0.001478743,93.3,34.7,62395,5,41,0.89766213,0.035981533,0.001859793,0.042386881
40380,17,3.15E-05,0.001387189,88.4,31.7,51810,8.9,51.9,0.820694851,0.114736016,0.002637555,0.024679093
40420,36,0.000203405,0.008446739,84.5,21.1,49184,11,48.9,0.82546707,0.105657207,0.003185254,0.021335735
